file,artist,genre,style,cluster
Impressionism/claude-monet_saint-lazare-station-exterior-view-1.jpg,4,130,152,2
Romanticism/gustave-dore_him-fast-sleeping-soon-he-found-in-labyrinth-of-many-a-round-self-rolled.jpg,7,132,163,2
Symbolism/nicholas-roerich_and-we-are-opening-the-gates-1922.jpg,14,130,164,2
Expressionism/martiros-saryan_a-lilac-bush-1922.jpg,13,133,149,2
Symbolism/nicholas-roerich_flying-carpet-1916.jpg,14,139,164,2
Impressionism/camille-pissarro_study-for-cowherd-at-eragny-1884.jpg,2,137,152,2
Symbolism/martiros-saryan_dream-1904.jpg,13,139,164,2
Art_Nouveau_Modern/boris-kustodiev_autumn-1924.jpg,1,130,143,2
Realism/vincent-van-gogh_quayside-with-ships-in-antwerp-1885.jpg,22,133,161,2
Post_Impressionism/paul-cezanne_medan-chateau-and-village-1885.jpg,16,133,160,2
Impressionism/childe-hassam_twilight-aka-le-crepuscule.jpg,3,131,152,2
Realism/salvador-dali_study-for-the-battle-of-tetuan-1.jpg,21,137,161,2
Romanticism/ivan-aivazovsky_sunset-at-sea-1898.jpg,9,139,163,2
Romanticism/gustave-dore_hop-o-my-thumb-climbs-to-the-top-of-a-tall-tree-to-see-what-he-can-see.jpg,7,132,163,2
Post_Impressionism/vincent-van-gogh_the-night-cafe-1888.jpg,22,139,160,2
Cubism/pyotr-konchalovsky_mount-cassis-1913.jpg,18,133,147,2
Post_Impressionism/pyotr-konchalovsky_balaklava-window-to-the-sea-1929.jpg,18,139,160,2
Post_Impressionism/vincent-van-gogh_daubigny-s-garden-1890-2(1).jpg,22,133,160,2
Post_Impressionism/vincent-van-gogh_belvedere-overlooking-montmartre-1886(1).jpg,22,130,160,2
Expressionism/martiros-saryan_the-day-1917.jpg,13,133,149,2
Impressionism/eugene-boudin_trouville-fish-market-1875.jpg,6,131,152,2
Impressionism/pierre-auguste-renoir_the-piazza-san-marco-1881.jpg,17,130,152,2
Symbolism/martiros-saryan_ararat-and-saint-hripsime-church-1945.jpg,13,133,164,2
Art_Nouveau_Modern/nicholas-roerich_fiery-furnace-1905.jpg,14,131,143,2
Post_Impressionism/paul-cezanne_the-trees-of-jas-de-bouffan-in-spring.jpg,16,133,160,2
Realism/vincent-van-gogh_weaver-1884-4.jpg,22,131,161,2
Impressionism/claude-monet_the-cour-d-albane.jpg,4,130,152,2
Impressionism/eugene-boudin_the-ferry-at-plougastel.jpg,6,131,152,2
Art_Nouveau_Modern/nicholas-roerich_cross-on-the-truvor-mound-1903.jpg,14,133,143,2
Romanticism/gustave-dore_st-paulshipwrecked.jpg,7,136,163,2
Post_Impressionism/pyotr-konchalovsky_peterhof-marley-1931.jpg,18,133,160,2
Post_Impressionism/pyotr-konchalovsky_temple-of-myrrh-bearers-1928.jpg,18,130,160,2
Impressionism/camille-pissarro_kensington-gardens-london-1890.jpg,2,130,152,2
Impressionism/camille-pissarro_pont-neuf-fog-1902.jpg,2,130,152,2
Pointillism/camille-pissarro_flock-of-sheep-in-a-field-after-the-harvest-1889.jpg,2,131,158,2
Analytical_Cubism/pablo-picasso_woman-with-guitar.jpg,15,131,142,2
Art_Nouveau_Modern/boris-kustodiev_stage-design-for-nikolai-rimsky-korsakov-s-opera-the-the-tsar-s-bride-1920.jpg,1,139,143,2
Expressionism/pyotr-konchalovsky_the-bridge-of-the-apostles-in-venice.jpg,18,130,149,2
Impressionism/camille-pissarro_the-old-market-at-rouen.jpg,2,130,152,2
Impressionism/eugene-boudin_figures-on-the-beach-at-trouville-1869.jpg,6,131,152,2
Post_Impressionism/vincent-van-gogh_view-of-saintes-maries-1888.jpg,22,130,160,2
Impressionism/pierre-auguste-renoir_church-of-the-holy-trinity-in-paris-1893.jpg,17,130,152,2
Impressionism/eugene-boudin_berck-fisherwomen-on-the-beach-low-tide-1894.jpg,6,131,152,2
Realism/john-singer-sargent_a-window-in-the-vatican-1906.jpg,11,130,161,2
Post_Impressionism/salvador-dali_nymphs-in-a-romantic-garden.jpg,21,139,160,2
Impressionism/childe-hassam_ten-pound-island.jpg,3,131,152,2
Impressionism/claude-monet_windmill-on-the-onbekende-canal-amsterdam.jpg,4,130,152,2
Realism/pyotr-konchalovsky_village-karzamanovo-the-snow-has-gone-1934.jpg,18,133,161,2
Impressionism/camille-pissarro_sunlight-afternoon-la-rue-de-l-epicerie-rouen-1898.jpg,2,130,152,2
Impressionism/camille-pissarro_the-harvest-1883.jpg,2,131,152,2
Symbolism/nicholas-roerich_and-we-are-opening-the-gates-1924.jpg,14,130,164,2
Northern_Renaissance/albrecht-durer_doss-trento.jpg,25,133,157,2
Realism/nicholas-roerich_pskov-the-general-view-of-kremlin-1903.jpg,14,130,161,2
Romanticism/gustave-dore_the-inferno-canto-12-2.jpg,7,132,163,2
Romanticism/gustave-dore_don-quixote-140.jpg,7,132,163,2
Art_Nouveau_Modern/nicholas-roerich_kremlin-tower-in-novgorod-1903.jpg,14,130,143,2
Impressionism/camille-pissarro_vase-of-flowers-tulips-and-garnets-1900.jpg,2,139,152,2
Impressionism/camille-pissarro_boulevard-des-batignolles.jpg,2,130,152,2
Art_Nouveau_Modern/nicholas-roerich_russian-prince-collects-tribute-1908.jpg,14,131,143,2
Impressionism/camille-pissarro_the-pilot-s-jetty-le-havre-1903.jpg,2,130,152,2
Art_Nouveau_Modern/boris-kustodiev_embankment-of-venice-1918.jpg,1,130,143,2
Post_Impressionism/vincent-van-gogh_coal-barges-1888(1).jpg,22,130,160,2
Impressionism/john-singer-sargent_under-the-rialto-bridge.jpg,11,130,152,2
Expressionism/martiros-saryan_illustration-1934.jpg,13,132,149,2
Impressionism/camille-pissarro_the-port-of-rouen-1883.jpg,2,130,152,2
Impressionism/pierre-auguste-renoir_the-port-of-rochelle-1896.jpg,17,130,152,2
Romanticism/gustave-dore_entry-of-the-crusaders-in-constantinople-in-1204-1877.jpg,7,132,163,2
Symbolism/nicholas-roerich_om-mani-padme-hum-1932.jpg,14,133,164,2
Impressionism/eugene-boudin_beach-scene-at-trouville-4.jpg,6,131,152,2
Expressionism/pablo-picasso_a-blue-house.jpg,15,130,149,2
Impressionism/camille-pissarro_the-louvre-2-1901.jpg,2,130,152,2
Impressionism/claude-monet_zaandam-little-bridge.jpg,4,130,152,2
Art_Nouveau_Modern/nicholas-roerich_morning-of-kiev-bogatyrs-1896.jpg,14,139,143,2
Impressionism/pierre-auguste-renoir_villa-de-la-poste-at-cagnes-1903.jpg,17,130,152,2
Post_Impressionism/paul-cezanne_houses-along-a-road.jpg,16,130,160,2
Impressionism/childe-hassam_april-showers-champs-elysees-paris.jpg,3,131,152,2
Realism/ilya-repin_scene-from-balet-study-1874.jpg,8,131,161,2
Symbolism/nicholas-roerich_fiat-rex.jpg,14,136,164,2
Art_Nouveau_Modern/nicholas-roerich_costume-devotion-of-fiery-furnace-before-christmas-liturgy-in-russian-orthodox-church-1907.jpg,14,131,143,2
Art_Nouveau_Modern/boris-kustodiev_merchant-wives-1912.jpg,1,131,143,2
Realism/pierre-auguste-renoir_the-pont-des-arts-and-the-institut-de-france-1867.jpg,17,130,161,2
Symbolism/martiros-saryan_view-of-bjini-fortress-armenia-1923.jpg,13,133,164,2
Realism/martiros-saryan_flowering-garnet-1947.jpg,13,133,161,2
Naive_Art_Primitivism/marc-chagall_moses-is-saved-from-the-waters-of-nile-by-pharaoh-s-daughter-exodus-ii-5-6.jpg,12,136,155,2
Symbolism/martiros-saryan_a-street-noon-1910.jpg,13,130,164,2
Northern_Renaissance/albrecht-durer_the-cross-of-christ-3.jpg,25,136,157,2
Impressionism/claude-monet_fields-of-tulip-with-the-rijnsburg-windmill.jpg,4,133,152,2
Post_Impressionism/pyotr-konchalovsky_murmansk-promenade-on-the-seafront-at-white-night-1937.jpg,18,130,160,2
Romanticism/ivan-aivazovsky_odessa-at-night-1846.jpg,9,130,163,2
Impressionism/childe-hassam_early-morning-on-the-avenue-in-may.jpg,3,130,152,2
Art_Nouveau_Modern/boris-kustodiev_petersburg-palace-1926.jpg,1,139,143,2
Symbolism/nicholas-roerich_mountain-abode-1923.jpg,14,133,164,2
Impressionism/eugene-boudin_beach-scene-the-yellow-umbrella.jpg,6,131,152,2
Romanticism/gustave-dore_the-stoning-of-stephen.jpg,7,132,163,2
Art_Nouveau_Modern/nicholas-roerich_smolensk-tower-1903-2.jpg,14,130,143,2
Post_Impressionism/pyotr-konchalovsky_design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-3.jpg,18,139,160,2
Expressionism/martiros-saryan_in-old-yerevan-1930.jpg,13,130,149,2
Art_Nouveau_Modern/boris-kustodiev_autumn-festivities-1922.jpg,1,130,143,2
Art_Nouveau_Modern/nicholas-roerich_yaroslavl-church-of-virgin-nativity-1903.jpg,14,130,143,2
Post_Impressionism/martiros-saryan_banks-of-the-river-zangu-near-yerevan-1930.jpg,13,133,160,2
Post_Impressionism/vincent-van-gogh_sloping-path-in-montmartre-1886.jpg,22,131,160,2
Impressionism/claude-monet_palazzo-dario-1908.jpg,4,130,152,2
Impressionism/claude-monet_the-lieutenancy-at-honfleur.jpg,4,130,152,2
Impressionism/claude-monet_coal-dockers.jpg,4,131,152,2
Impressionism/claude-monet_the-pont-neuf.jpg,4,130,152,2
Impressionism/claude-monet_the-boardwalk-on-the-beach-at-trouville.jpg,4,130,152,2
Impressionism/claude-monet_boats-in-the-pool-of-london-1871.jpg,4,130,152,2
Impressionism/claude-monet_the-luncheon-1.jpg,4,131,152,2
Impressionism/claude-monet_rouen-cathedral-01.jpg,4,130,152,2
Impressionism/claude-monet_the-landing-state.jpg,4,131,152,2
Impressionism/claude-monet_windmill-near-zaandam.jpg,4,133,152,2
Impressionism/claude-monet_palazzo-dario-3.jpg,4,130,152,2
Impressionism/claude-monet_boat-at-low-tide-at-fecamp.jpg,4,130,152,2
Impressionism/claude-monet_rouen-cathedral-evening-harmony-in-brown-1894.jpg,4,130,152,2
Impressionism/claude-monet_boats-in-the-port-of-honfleur-1.jpg,4,130,152,2
Impressionism/childe-hassam_dewey-s-arch.jpg,3,130,152,2
Impressionism/childe-hassam_view-of-broadway-and-fifth-avenue.jpg,3,130,152,2
Impressionism/childe-hassam_fishing.jpg,3,131,152,2
Impressionism/childe-hassam_in-the-garden-at-villers-le-bel.jpg,3,131,152,2
Impressionism/childe-hassam_childe-hassam-a-shower-bonaparte-street.jpg,3,130,152,2
Impressionism/childe-hassam_a-city-fairyland.jpg,3,130,152,2
Impressionism/childe-hassam_evening-champs-elysees-aka-pres-du-louvre.jpg,3,131,152,2
Impressionism/childe-hassam_bleakk-house-broadstairs.jpg,3,131,152,2
Impressionism/childe-hassam_the-barnyard.jpg,3,131,152,2
Impressionism/childe-hassam_st-patrick-s-day.jpg,3,130,152,2
Impressionism/childe-hassam_cab-station-rue-bonaparte.jpg,3,131,152,2
Impressionism/childe-hassam_the-quai-lannion.jpg,3,130,152,2
Impressionism/childe-hassam_the-gorge-appledore.jpg,3,139,152,2
Impressionism/childe-hassam_the-hovel-and-the-skyscraper.jpg,3,131,152,2
Impressionism/childe-hassam_quincy-massachusetts.jpg,3,130,152,2
Impressionism/childe-hassam_square-at-sevilla.jpg,3,130,152,2
Impressionism/childe-hassam_flags-on-the-friar-s-club.jpg,3,130,152,2
Impressionism/childe-hassam_the-room-of-flowers.jpg,3,139,152,2
Impressionism/childe-hassam_geraniums.jpg,3,139,152,2
Impressionism/childe-hassam_back-of-the-old-house.jpg,3,130,152,2
Impressionism/childe-hassam_brittany-barns.jpg,3,133,152,2
Impressionism/childe-hassam_st-germain-l-auxerrois.jpg,3,130,152,2
Impressionism/childe-hassam_mrs-holley-of-cos-cob-connecticut.jpg,3,135,152,2
Impressionism/childe-hassam_the-altar-and-the-shrine.jpg,3,139,152,2
Impressionism/eugene-boudin_beach-at-trouville-1864.jpg,6,131,152,2
Impressionism/eugene-boudin_beach-scene-15.jpg,6,131,152,2
Impressionism/eugene-boudin_seehafen-1870.jpg,6,133,152,2
Impressionism/eugene-boudin_fishwomen-at-berck.jpg,6,131,152,2
Impressionism/eugene-boudin_beach-scene-1.jpg,6,131,152,2
Impressionism/eugene-boudin_the-beach-1871.jpg,6,131,152,2
Impressionism/eugene-boudin_the-beach-1894.jpg,6,131,152,2
Impressionism/eugene-boudin_the-town-of-dordrecht-1884.jpg,6,130,152,2
Impressionism/eugene-boudin_beach-scene-3.jpg,6,131,152,2
Impressionism/eugene-boudin_antwerp-fishing-boats.jpg,6,131,152,2
Realism/eugene-boudin_near-honfleur.jpg,6,131,161,2
Impressionism/eugene-boudin_cows-in-a-field.jpg,6,139,152,2
Realism/eugene-boudin_study-of-cows.jpg,6,137,161,2
Impressionism/eugene-boudin_seascape-fishing-boats.jpg,6,139,152,2
Impressionism/eugene-boudin_breton-pardon.jpg,6,131,152,2
Impressionism/eugene-boudin_the-entrance-to-the-port-of-honfleur.jpg,6,130,152,2
Impressionism/eugene-boudin_deauville-the-jetty.jpg,6,131,152,2
Impressionism/eugene-boudin_beach-scene-trouville-1881.jpg,6,131,152,2
Impressionism/eugene-boudin_beach-scene-trouville-1864.jpg,6,131,152,2
Impressionism/eugene-boudin_pier-in-venice-1895.jpg,6,130,152,2
Impressionism/eugene-boudin_a-beach-scene.jpg,6,131,152,2
Romanticism/ivan-aivazovsky_lunar-night-1857.jpg,9,139,163,2
Romanticism/ivan-aivazovsky_windmill.jpg,9,133,163,2
Post_Impressionism/vincent-van-gogh_fountain-in-the-garden-of-saint-paul-hospital-1889(1).jpg,22,137,160,2
Post_Impressionism/vincent-van-gogh_pine-trees-with-figure-in-the-garden-of-saint-paul-hospital-1889.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_ward-in-the-hospital-at-arles-1889.jpg,22,131,160,2
Post_Impressionism/vincent-van-gogh_street-in-auvers-sur-oise-1890.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_view-from-vincent-s-room-in-the-rue-lepic-1887.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_the-seine-with-the-pont-de-la-grande-jette-1887.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_the-yellow-house-1888.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_bridges-across-the-seine-at-asnieres-1887(1).jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_the-bridge-at-trinquetaille-1888.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_the-garden-with-sunflower-1887.jpg,22,133,160,2
Realism/vincent-van-gogh_honesty-in-a-vase-1885.jpg,22,137,161,2
Realism/vincent-van-gogh_cottage-with-woman-digging-1885(1).jpg,22,131,161,2
Post_Impressionism/vincent-van-gogh_the-trinquetaille-bridge-1888.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_entrance-to-the-moulin-de-la-galette-1887.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_dance-hall-1885(1).jpg,22,137,160,2
Post_Impressionism/vincent-van-gogh_thatched-cottages-in-chaponval-auvers-sur-oise-1890.jpg,22,133,160,2
Post_Impressionism/vincent-van-gogh_houses-with-thatched-roofs-cordeville-1890.jpg,22,133,160,2
Realism/vincent-van-gogh_view-of-het-steen-1885.jpg,22,130,161,2
Post_Impressionism/vincent-van-gogh_interior-of-a-restaurant-in-arles-1888.jpg,22,139,160,2
Realism/vincent-van-gogh_carpenter-s-workshop-seen-from-the-artist-s-studio-1882(1).jpg,22,130,161,2
Post_Impressionism/vincent-van-gogh_encampment-of-gypsies-with-caravans-1888(1).jpg,22,131,160,2
Realism/vincent-van-gogh_weaver-1884-2.jpg,22,131,161,2
Realism/vincent-van-gogh_iron-mill-in-the-hague-1882.jpg,22,133,161,2
Realism/vincent-van-gogh_the-old-tower-1884.jpg,22,133,161,2
Realism/vincent-van-gogh_the-old-station-at-eindhoven-1885.jpg,22,130,161,2
Post_Impressionism/vincent-van-gogh_the-railway-bridge-over-avenue-montmajour-1888.jpg,22,130,160,2
Post_Impressionism/vincent-van-gogh_thatched-cottages-in-jorgus-1890.jpg,22,133,160,2
Realism/vincent-van-gogh_scheveningen-women-and-other-people-under-umbrellas-1882.jpg,22,137,161,2
Realism/vincent-van-gogh_windmils-at-dordrecht-1881.jpg,22,133,161,2
Post_Impressionism/vincent-van-gogh_bathing-float-on-the-seine-at-asnieres-1887(1).jpg,22,133,160,2
Realism/vincent-van-gogh_landscape-at-sunset-1885.jpg,22,133,161,2
Impressionism/camille-pissarro_the-roofs-of-old-rouen-grey-weather-1896.jpg,2,130,152,2
Impressionism/camille-pissarro_the-factory-1873.jpg,2,131,152,2
Impressionism/camille-pissarro_the-pont-du-carrousel-afternoon-1903.jpg,2,130,152,2
Impressionism/camille-pissarro_place-saint-lazare-1893.jpg,2,130,152,2
Impressionism/camille-pissarro_the-port-of-le-havre-2-1903.jpg,2,130,152,2
Impressionism/camille-pissarro_avenue-de-l-opera-morning-sunshine-1898.jpg,2,130,152,2
Impressionism/camille-pissarro_morning-rouen-the-quays-1896.jpg,2,130,152,2
Impressionism/camille-pissarro_the-laundry-woman.jpg,2,135,152,2
Impressionism/camille-pissarro_the-farm-osny.jpg,2,133,152,2
Impressionism/camille-pissarro_all-saints-church-upper-norwood-1871.jpg,2,130,152,2
Impressionism/camille-pissarro_steamboats-1883.jpg,2,130,152,2
Impressionism/camille-pissarro_avenue-de-l-opera-rain-effect-1898.jpg,2,130,152,2
Realism/camille-pissarro_donkey-ride-at-la-roche-guyon.jpg,2,131,161,2
Impressionism/camille-pissarro_the-knocke-windmill-belgium.jpg,2,133,152,2
Impressionism/camille-pissarro_the-moret-bridge-1888.jpg,2,133,152,2
Impressionism/camille-pissarro_cowherd-at-eragny-1884.jpg,2,131,152,2
Impressionism/camille-pissarro_the-pontoise-bridge-1891.jpg,2,130,152,2
Impressionism/camille-pissarro_place-du-havre-paris-1893.jpg,2,130,152,2
Impressionism/camille-pissarro_boulevard-montmartre-spring-1897.jpg,2,130,152,2
Realism/camille-pissarro_view-of-pontoise-quai-au-pothuis-1868.jpg,2,133,161,2
Impressionism/camille-pissarro_the-pilot-s-jetty-le-havre-high-tide-afternoon-sun-1903.jpg,2,130,152,2
Impressionism/camille-pissarro_the-pont-neuf-1901-1.jpg,2,133,152,2
Impressionism/camille-pissarro_the-boulevards-under-snow-1879.jpg,2,133,152,2
Impressionism/camille-pissarro_the-banks-of-the-seine-in-paris-pont-marie-quai-d-anjou.jpg,2,133,152,2
Impressionism/camille-pissarro_pontoise-the-road-to-gisors-in-winter-1873.jpg,2,133,152,2
Impressionism/camille-pissarro_the-avenue-de-l-opera-paris-sunlight-winter-morning.jpg,2,130,152,2
Impressionism/camille-pissarro_grey-day-banks-of-the-oise-1878.jpg,2,133,152,2
Impressionism/camille-pissarro_dieppe-dunquesne-basin-sunlight-effect-morning-low-tide.jpg,2,130,152,2
Impressionism/camille-pissarro_peasant-woman-with-basket.jpg,2,131,152,2
Impressionism/camille-pissarro_the-fair-dieppe-sunny-afternoon-1901.jpg,2,130,152,2
Impressionism/camille-pissarro_morning-after-the-rain-rouen-1896.jpg,2,130,152,2
Romanticism/gustave-dore_zechariah.jpg,7,136,163,2
Romanticism/gustave-dore_troubadours-singing-the-glories-of-the-crusades.jpg,7,132,163,2
Romanticism/gustave-dore_orlando-furioso-1.jpg,7,132,163,2
Romanticism/gustave-dore_world-destroyed-by-water.jpg,7,136,163,2
Romanticism/gustave-dore_don-quixote-64.jpg,7,132,163,2
Romanticism/gustave-dore_glorious-death-of-jacques-de-maille-marshal-of-the-temple-1877.jpg,7,132,163,2
Romanticism/gustave-dore_death-of-baldwin-i-the-latin-king-of-jerusalem-1877.jpg,7,132,163,2
Romanticism/gustave-dore_richard-i-the-lionheart-delivering-jaffa-1877.jpg,7,132,163,2
Romanticism/gustave-dore_don-quixote-16.jpg,7,132,163,2
Romanticism/gustave-dore_don-quixote-26.jpg,7,132,163,2
Romanticism/gustave-dore_don-quixote-80.jpg,7,132,163,2
Romanticism/gustave-dore_the-inferno-canto-34-1.jpg,7,132,163,2
Romanticism/gustave-dore_an-angel-leading-the-crusaders-to-jerusalem.jpg,7,132,163,2
Post_Impressionism/salvador-dali_the-lane-to-port-lligat-with-view-of-cap-creus.jpg,21,133,160,2
Post_Impressionism/salvador-dali_the-station-at-figueras.jpg,21,133,160,2
Post_Impressionism/salvador-dali_self-portrait-in-the-studio.jpg,21,139,160,2
Post_Impressionism/salvador-dali_portdogue-1919.jpg,21,133,160,2
Post_Impressionism/salvador-dali_noon-barracks-of-port-lligat-1956.jpg,21,131,160,2
Naive_Art_Primitivism/marc-chagall_the-cowshed-1917.jpg,12,139,155,2
Naive_Art_Primitivism/marc-chagall_apothecary-in-vitebsk-1914.jpg,12,130,155,2
Naive_Art_Primitivism/marc-chagall_russian-village-1929.jpg,12,130,155,2
Cubism/marc-chagall_the-feast-of-the-tabernacles-1916.jpg,12,131,147,2
Cubism/marc-chagall_marketplace-in-vitebsk-1917.jpg,12,130,147,2
Naive_Art_Primitivism/marc-chagall_moses-and-aaron-1931.jpg,12,136,155,2
Naive_Art_Primitivism/marc-chagall_the-poet-reclining-1915.jpg,12,131,155,2
Naive_Art_Primitivism/marc-chagall_russian-wedding-1909.jpg,12,131,155,2
Realism/martiros-saryan_byurakan-1958.jpg,13,133,161,2
Symbolism/martiros-saryan_evening-1958.jpg,13,133,164,2
Expressionism/martiros-saryan_design-for-opera-by-a-spendiarov-almast-1939.jpg,13,139,149,2
Expressionism/martiros-saryan_rural-landscape-1903.jpg,13,133,149,2
Realism/martiros-saryan_village-ashnak-1957.jpg,13,133,161,2
Expressionism/martiros-saryan_view-from-the-banks-of-the-river-araks-1954.jpg,13,133,149,2
Post_Impressionism/martiros-saryan_ararat-from-dvin-1952.jpg,13,133,160,2
Realism/martiros-saryan_view-of-ararat-from-yerevan-1923.jpg,13,133,161,2
Expressionism/martiros-saryan_design-for-opera-by-a-spendiarov-almast-1939-1.jpg,13,139,149,2
Realism/martiros-saryan_spring-day-1929.jpg,13,133,161,2
Realism/martiros-saryan_spring-day-1935.jpg,13,133,161,2
Realism/martiros-saryan_spring-sun.jpg,13,130,161,2
Expressionism/martiros-saryan_flowering-peaches-1922.jpg,13,133,149,2
Expressionism/martiros-saryan_my-house-is-erected-1932.jpg,13,131,149,2
Expressionism/martiros-saryan_in-the-time-of-leisure-1930.jpg,13,131,149,2
Expressionism/martiros-saryan_morning-in-stavrin-1909.jpg,13,131,149,2
Symbolism/martiros-saryan_kara-dag-mountain-1922.jpg,13,133,164,2
Impressionism/john-singer-sargent_the-white-house.jpg,11,130,152,2
Realism/john-singer-sargent_muddy-alligators-1917.jpg,11,139,161,2
Impressionism/john-singer-sargent_rainy-day-on-the-deck-of-the-yacht-constellation-1924.jpg,11,135,152,2
Impressionism/john-singer-sargent_the-old-chair.jpg,11,138,152,2
Realism/john-singer-sargent_a-mosque-cairo-1891.jpg,11,139,161,2
Impressionism/john-singer-sargent_the-rialto-venice-1909.jpg,11,130,152,2
Impressionism/john-singer-sargent_fortress-roads-and-rocks.jpg,11,133,152,2
Impressionism/john-singer-sargent_festa-della-regatta.jpg,11,130,152,2
Impressionism/john-singer-sargent_schooner-catherine-somesville-maine.jpg,11,139,152,2
Impressionism/john-singer-sargent_i-gesuati.jpg,11,130,152,2
Impressionism/john-singer-sargent_the-libreria-1904-1.jpg,11,130,152,2
Impressionism/john-singer-sargent_roman-architecture.jpg,11,130,152,2
Impressionism/john-singer-sargent_spirito-santo-saattera.jpg,11,130,152,2
Realism/john-singer-sargent_a-wrecked-sugar-refinery-1918.jpg,11,130,161,2
Impressionism/john-singer-sargent_venetian-canal.jpg,11,130,152,2
Impressionism/john-singer-sargent_the-rialto-venice.jpg,11,130,152,2
Impressionism/john-singer-sargent_the-libreria-1904.jpg,11,130,152,2
Impressionism/john-singer-sargent_the-bridge-of-sighs.jpg,11,130,152,2
Impressionism/john-singer-sargent_corfu-the-terrace-1909.jpg,11,133,152,2
Realism/john-singer-sargent_pressing-the-grapes-florentine-wine-cellar.jpg,11,131,161,2
Impressionism/john-singer-sargent_caf-on-the-riva-degli-schiavoni.jpg,11,130,152,2
Impressionism/john-singer-sargent_oxen-on-the-beach-at-baia.jpg,11,139,152,2
Impressionism/john-singer-sargent_villa-torre-galli-the-loggia-1910.jpg,11,131,152,2
Impressionism/john-singer-sargent_boboli-gardens.jpg,11,130,152,2
Impressionism/john-singer-sargent_arab-street-scene.jpg,11,130,152,2
Impressionism/john-singer-sargent_genoa-the-university-1911.jpg,11,130,152,2
Symbolism/nicholas-roerich_message-from-shambhala-1.jpg,14,133,164,2
Symbolism/nicholas-roerich_language-of-forest-1922.jpg,14,133,164,2
Art_Nouveau_Modern/nicholas-roerich_inner-yard-1913.jpg,14,139,143,2
Symbolism/nicholas-roerich_zvenigorod-1933.jpg,14,136,164,2
Symbolism/nicholas-roerich_castle-of-ladakh-1933.jpg,14,133,164,2
Symbolism/nicholas-roerich_castle-of-king-gesar-1929.jpg,14,139,164,2
Art_Nouveau_Modern/nicholas-roerich_yuryev-polsky-st-george-s-cathedral-1903.jpg,14,130,143,2
Art_Nouveau_Modern/nicholas-roerich_forest-1921.jpg,14,139,143,2
Symbolism/nicholas-roerich_linnasaari-ladoga-lake.jpg,14,133,164,2
Art_Nouveau_Modern/nicholas-roerich_old-town-1902.jpg,14,130,143,2
Art_Nouveau_Modern/nicholas-roerich_the-great-sacrifice-1912.jpg,14,139,143,2
Symbolism/nicholas-roerich_stone-age-1910.jpg,14,131,164,2
Symbolism/nicholas-roerich_shekar-dzong-1937.jpg,14,133,164,2
Art_Nouveau_Modern/nicholas-roerich_vladimir-campaign-to-korsun-red-sails-1900.jpg,14,139,143,2
Art_Nouveau_Modern/nicholas-roerich_novgorod-bargaining-1920.jpg,14,139,143,2
Art_Nouveau_Modern/nicholas-roerich_putivl-1914.jpg,14,139,143,2
Art_Nouveau_Modern/nicholas-roerich_zvenigorod-holy-gate-1904.jpg,14,130,143,2
Art_Nouveau_Modern/nicholas-roerich_treasure-of-angels-1905.jpg,14,136,143,2
Symbolism/nicholas-roerich_went-out-1922.jpg,14,136,164,2
Art_Nouveau_Modern/nicholas-roerich_boyan-1910.jpg,14,139,143,2
Art_Nouveau_Modern/nicholas-roerich_rostov-veliky-entrance-to-kremlin-1903.jpg,14,130,143,2
Symbolism/nicholas-roerich_himalayas-20.jpg,14,133,164,2
Art_Nouveau_Modern/nicholas-roerich_rostov-veliky-kremlin.jpg,14,130,143,2
Symbolism/nicholas-roerich_drops-of-life-1924.jpg,14,131,164,2
Symbolism/nicholas-roerich_untitled-1.jpg,14,136,164,2
Symbolism/nicholas-roerich_ancient-pskov-1936.jpg,14,130,164,2
Art_Nouveau_Modern/nicholas-roerich_yaroslavl-church-of-the-epiphany-1903.jpg,14,139,143,2
Art_Nouveau_Modern/nicholas-roerich_moscow-view-of-kremlin-from-zamoskvorechie-1903.jpg,14,130,143,2
Art_Nouveau_Modern/nicholas-roerich_landscape.jpg,14,130,143,2
Art_Nouveau_Modern/nicholas-roerich_pechora-monastery-walls-and-towers-1903-1.jpg,14,130,143,2
Symbolism/nicholas-roerich_shekar-dzong-1928.jpg,14,133,164,2
Symbolism/nicholas-roerich_chapel.jpg,14,139,164,2
Symbolism/nicholas-roerich_st-sergius-the-buildert-1925.jpg,14,136,164,2
Symbolism/nicholas-roerich_boris-and-gleb-1942.jpg,14,136,164,2
Art_Nouveau_Modern/nicholas-roerich_kostroma-romanov-boyars-tower-1903.jpg,14,130,143,2
Symbolism/nicholas-roerich_grand-canyon-1921.jpg,14,133,164,2
Art_Nouveau_Modern/nicholas-roerich_solveig-s-song-hut-in-the-forest-1912.jpg,14,139,143,2
Art_Nouveau_Modern/nicholas-roerich_vernicle-1912.jpg,14,136,143,2
