file,artist,genre,style
Realism/ivan-shishkin_landscape.jpg,10,133,161
Realism/pyotr-konchalovsky_sunny-day-the-pioneers-1933.jpg,18,131,161
Realism/pyotr-konchalovsky_still-life-with-lilac.jpg,18,139,161
Naive_Art_Primitivism/marc-chagall_table-of-lovers-1983.jpg,12,131,155
Baroque/rembrandt_the-mountebank-1635.jpg,20,131,144
Impressionism/childe-hassam_lower-manhattan-aka-broad-and-wall-streets.jpg,3,130,152
Symbolism/martiros-saryan_the-curtain-of-the-state-drama-theater-of-armenia-1923.jpg,13,139,164
Romanticism/gustave-dore_jacob-prays-for-protection.jpg,7,136,163
Analytical_Cubism/pablo-picasso_woman-with-guitar-and-piano-1911.jpg,15,131,142
Art_Nouveau_Modern/nicholas-roerich_corridors-of-the-castle-dungeons-1913.jpg,14,139,143
Romanticism/gustave-dore_don-quixote-35.jpg,7,132,163
Realism/boris-kustodiev_alexei-tolstoy-the-adventures-of-nevzorov-or-ibikus-1925.jpg,1,132,161
Art_Nouveau_Modern/raphael-kirchner_justine-johnstone.jpg,19,135,143
Impressionism/claude-monet_water-lily-pond-1919-1.jpg,4,139,152
Impressionism/edgar-degas_after-the-bath-3.jpg,5,134,152
Impressionism/camille-pissarro_saint-sever-rouen-morning-five-o-clock-1898.jpg,2,130,152
Realism/ilya-repin_portrait-of-alexandra-pavlovna-botkina-1901.jpg,8,135,161
Symbolism/nicholas-roerich_allal-ming-1920.jpg,14,135,164
Baroque/rembrandt_marten-looten.jpg,20,135,144
Romanticism/gustave-dore_cyrus-restoring-the-vessels-of-the-temple-1866.jpg,7,136,163
Impressionism/eugene-boudin_the-garden-1869.jpg,6,133,152
Art_Nouveau_Modern/boris-kustodiev_portrait-of-peter-kapitza-1926.jpg,1,135,143
Expressionism/martiros-saryan_illustration-to-armenian-folk-tales-1937.jpg,13,139,149
Impressionism/pierre-auguste-renoir_small-nude-in-blue-1879.jpg,17,134,152
Art_Nouveau_Modern/nicholas-roerich_in-the-castle-1913.jpg,14,139,143
Impressionism/edgar-degas_dancers-in-foyer-1890.jpg,5,131,152
Symbolism/pablo-picasso_mother-and-child-1902.jpg,15,131,164
Symbolism/nicholas-roerich_kangchenjunga.jpg,14,133,164
Romanticism/ivan-aivazovsky_misty-morning-in-italy-1864.jpg,9,133,163
Impressionism/camille-pissarro_the-cabbage-field-pontoise-1873.jpg,2,133,152
Realism/vincent-van-gogh_lower-part-of-the-windmill-de-laakmolen-1882.jpg,22,133,161
Impressionism/claude-monet_vetheuil-in-summer.jpg,4,133,152
Naive_Art_Primitivism/marc-chagall_abdullah-discovered-before-him-1948.jpg,12,132,155
Impressionism/camille-pissarro_little-bridge-on-the-voisne-osny-1883.jpg,2,133,152
Realism/vincent-van-gogh_dunes-1882(1).jpg,22,133,161
Post_Impressionism/pablo-picasso_child-with-dove-1901.jpg,15,131,160
Realism/martiros-saryan_portrait-of-catholicos-of-all-armenians-vazgen-i-1959.jpg,13,135,161
Realism/vincent-van-gogh_woman-with-a-broom-1882.jpg,22,137,161
Post_Impressionism/vincent-van-gogh_peach-trees-in-blossom-1888.jpg,22,133,160
Realism/john-singer-sargent_professors-welch-halsted-osler-and-kelly-also-known-as-the-four-doctors-1906.jpg,11,135,161
Impressionism/pierre-auguste-renoir_vase-of-lilacs-and-roses.jpg,17,139,152
Cubism/salvador-dali_still-life-7.jpg,21,138,147
Baroque/rembrandt_portrait-of-a-man-possibly-the-poet-jan-harmensz-krul-1633.jpg,20,135,144
Symbolism/nicholas-roerich_bell-mountain-1932.jpg,14,133,164
Realism/vincent-van-gogh_woman-mending-stockings-1881.jpg,22,131,161
Impressionism/claude-monet_antibes-view-of-the-salis-gardens(1).jpg,4,133,152
Symbolism/nicholas-roerich_remember-1924.jpg,14,133,164
Baroque/rembrandt_abraham-entertaining-the-angels-1656.jpg,20,136,144
Impressionism/claude-monet_the-old-fort-at-antibes.jpg,4,133,152
Symbolism/nicholas-roerich_tibetian-camp-1932.jpg,14,133,164
Romanticism/gustave-dore_the-ascent.jpg,7,132,163
Impressionism/edgar-degas_sitting-woman-drying-herself-1.jpg,5,139,152
Romanticism/gustave-dore_paolo-and-francesca-ii.jpg,7,132,163
Post_Impressionism/paul-cezanne_the-lac-d-annecy-1896.jpg,16,133,160
Expressionism/martiros-saryan_bars-and-women-1909.jpg,13,137,149
Northern_Renaissance/albrecht-durer_hare-1528-1.jpg,0,139,157
Realism/vincent-van-gogh_weaver-facing-left-1884-1.jpg,22,137,161
Impressionism/edgar-degas_woman-drying-her-arm.jpg,5,134,152
Realism/pablo-picasso_head-of-a-man-in-el-greco-style-1899.jpg,15,135,161
Art_Nouveau_Modern/nicholas-roerich_forest-1917.jpg,14,133,143
Symbolism/nicholas-roerich_book-of-doves-1922.jpg,14,136,164
Art_Nouveau_Modern/nicholas-roerich_battle-of-kerzhenets-1911.jpg,14,139,143
Impressionism/claude-monet_the-seine-at-port-villez-snow-effect-02.jpg,4,133,152
Realism/vincent-van-gogh_dunes-with-figures-1882-1(1).jpg,22,131,161
Post_Impressionism/pyotr-konchalovsky_evening-on-the-pier-1920.jpg,18,130,160
Post_Impressionism/pablo-picasso_design-of-costume-for-pulcinella-1920.jpg,15,139,160
Art_Nouveau_Modern/nicholas-roerich_procopius-the-righteous-1914.jpg,14,132,143
Realism/john-singer-sargent_the-acheson-sisters-1902.jpg,11,135,161
Baroque/rembrandt_sheet-of-sketches-with-a-portrait-of-saskia.jpg,20,137,144
Impressionism/childe-hassam_paris-at-twilight.jpg,3,131,152
Impressionism/pierre-auguste-renoir_seascape-1879.jpg,17,139,152
Post_Impressionism/pyotr-konchalovsky_fruit-piece-1912.jpg,18,138,160
Realism/boris-kustodiev_self-portrait-with-wife-1918.jpg,1,139,161
Realism/camille-pissarro_study-for-the-banks-of-marne-in-winter-1866.jpg,2,137,161
Romanticism/gustave-dore_esther-before-the-king.jpg,7,136,163
Northern_Renaissance/albrecht-durer_martyrdom-of-the-ten-thousand-1508.jpg,25,136,157
Realism/ilya-repin_leo-tolstoy-barefoot-1901.jpg,8,135,161
Symbolism/martiros-saryan_evening-walk-1904.jpg,13,131,164
Realism/vincent-van-gogh_studies-of-the-interior-of-a-cottage-and-a-sketch-of-the-potato-eaters-1885.jpg,22,137,161
Romanticism/ivan-aivazovsky_barge-in-the-sea-shore.jpg,9,133,163
Art_Nouveau_Modern/raphael-kirchner_ice-flowers-1899-3.jpg,19,131,143
Impressionism/claude-monet_saint-adresse-beached-sailboat.jpg,4,133,152
Impressionism/eugene-boudin_fishermen-s-wives-at-the-seaside-1872.jpg,6,131,152
Impressionism/claude-monet_madame-monet-on-the-divan.jpg,4,135,152
Impressionism/claude-monet_the-church-at-varengeville-and-the-gorge-of-les-moutiers.jpg,4,133,152
Realism/ilya-repin_ceremonial-meeting-of-the-state-council-on-may-7-1901-1903.jpg,8,139,161
Post_Impressionism/vincent-van-gogh_sheet-with-figures-and-hands-1890.jpg,22,137,160
Realism/john-singer-sargent_miss-eden-1905.jpg,11,135,161
Cubism/pablo-picasso_seated-woman-1939.jpg,15,135,147
Symbolism/nicholas-roerich_monhigan-study-1922-17.jpg,14,137,164
Naive_Art_Primitivism/marc-chagall_lilies-of-the-valley-1916.jpg,12,138,155
Art_Nouveau_Modern/raphael-kirchner_a-half-of-a-virgin-1901-3.jpg,19,139,143
Romanticism/gustave-dore_don-quixote-101.jpg,7,132,163
Impressionism/pierre-auguste-renoir_jacques-fray-as-a-baby-1904.jpg,17,135,152
Realism/vincent-van-gogh_orphan-man-with-umbrella-seen-from-the-back-1882.jpg,22,135,161
Expressionism/martiros-saryan_in-front-of-the-mirror-lusik-1939.jpg,13,137,149
Impressionism/edgar-degas_dancer-with-a-fan-1879.jpg,5,131,152
Symbolism/nicholas-roerich_himalayas-1947-1.jpg,14,133,164
Post_Impressionism/vincent-van-gogh_avenue-of-plane-trees-near-arles-station-1888(1).jpg,22,133,160
Realism/boris-kustodiev_portrait-of-sculptor-n-l-aronson-1904.jpg,1,135,161
Impressionism/claude-monet_the-blue-row-boat.jpg,4,131,152
Cubism/pablo-picasso_breakfast-1953.jpg,15,131,147
Realism/john-singer-sargent_mrs-charles-f-st-clair-anstruther-thompson-nee-agnes-1898.jpg,11,135,161
Impressionism/edgar-degas_woman-at-a-window-1872.jpg,5,131,152
Impressionism/claude-monet_monte-carlo-seen-from-roquebrune.jpg,4,130,152
Post_Impressionism/vincent-van-gogh_two-diggers-among-trees-1889.jpg,22,131,160
Post_Impressionism/vincent-van-gogh_figures-in-a-park-1886(1).jpg,22,137,160
Romanticism/ivan-aivazovsky_tempest-on-the-northern-sea-1865.jpg,9,139,163
Art_Nouveau_Modern/raphael-kirchner_figures-on-turquoise-background-1901-2.jpg,19,139,143
Expressionism/martiros-saryan_in-the-springtime.jpg,13,133,149
Realism/pyotr-konchalovsky_mtskheta-sandro-sakla-1927.jpg,18,130,161
Impressionism/claude-monet_open-sea.jpg,4,139,152
Art_Nouveau_Modern/nicholas-roerich_scenery-sketch-for-mussorgsky-s-opera-khovanshchina-1919.jpg,14,137,143
Art_Nouveau_Modern/nicholas-roerich_old-king-1910-1.jpg,14,139,143
Art_Nouveau_Modern/raphael-kirchner_old-times.jpg,19,139,143
Impressionism/claude-monet_the-pointe-of-heve-1864.jpg,4,133,152
Realism/pyotr-konchalovsky_first-snow-1940.jpg,18,133,161
Baroque/rembrandt_haman-begging-esther-for-mercy.jpg,20,136,144
Realism/vincent-van-gogh_man-standing-reading-a-book-1882.jpg,22,131,161
Post_Impressionism/paul-cezanne_four-bathers-1878.jpg,16,131,160
Symbolism/nicholas-roerich_himalayas-morning-1941.jpg,14,133,164
Art_Nouveau_Modern/raphael-kirchner_friolerie-1916.jpg,19,135,143
Impressionism/edgar-degas_dancers-in-blue-1895.jpg,5,131,152
Art_Nouveau_Modern/nicholas-roerich_young-men-successors-1914.jpg,14,131,143
Realism/pyotr-konchalovsky_herd-1939.jpg,18,133,161
Realism/ilya-repin_putting-a-propagandist-under-arrest-1-1879.jpg,8,137,161
Northern_Renaissance/albrecht-durer_lectern-with-books.jpg,25,137,157
Impressionism/pierre-auguste-renoir_bather-drying-her-feet-1907.jpg,17,134,152
Realism/ilya-repin_portrait-of-the-military-1866.jpg,8,135,161
Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-10.jpg,12,132,155
Post_Impressionism/pyotr-konchalovsky_the-horse-in-harness-sketch-for-painting-the-return-from-the-fair-1926.jpg,18,137,160
Impressionism/claude-monet_the-artist-s-family-in-the-garden.jpg,4,131,152
Impressionism/childe-hassam_colonial-quilt.jpg,3,138,152
Impressionism/claude-monet_autumn-effect-at-argenteuil-1873.jpg,4,133,152
Impressionism/salvador-dali_playa-port-alguer-from-riba-d-en-pitxo.jpg,21,133,152
Realism/john-singer-sargent_study-of-a-figure-for-hell.jpg,11,137,161
Baroque/rembrandt_jacob-caressing-benjamin-1637.jpg,20,136,144
Realism/vincent-van-gogh_portrait-of-woman-in-blue-1885.jpg,22,135,161
Realism/vincent-van-gogh_woman-shelling-peas-1885.jpg,22,131,161
Impressionism/claude-monet_the-manneport-etretat-the-porte-d-aval.jpg,4,133,152
Realism/boris-kustodiev_venice-quay-grand-canal-with-views-of-the-island-of-san-giorgio.jpg,1,130,161
Impressionism/pierre-auguste-renoir_bouquet-of-roses-in-a-vase-1900.jpg,17,139,152
Realism/john-singer-sargent_mrs-mahlon-day-sands-mary-hartpeace-1894.jpg,11,135,161
Art_Nouveau_Modern/raphael-kirchner_christmas-pictures-signed-with-paris-3.jpg,19,139,143
Baroque/rembrandt_the-denial-of-peter-1660.jpg,20,136,144
Impressionism/pierre-auguste-renoir_jean-renoir-1901.jpg,17,135,152
Post_Impressionism/vincent-van-gogh_head-of-an-angel-after-rembrandt-1889.jpg,22,136,160
Realism/ivan-shishkin_forest-river-1893.jpg,10,133,161
Post_Impressionism/paul-cezanne_seated-man.jpg,16,135,160
Realism/claude-monet_camille-also-known-as-the-woman-in-a-green-dress.jpg,4,135,161
Impressionism/claude-monet_branch-of-lemons-1.jpg,4,138,152
Realism/nicholas-roerich_wenden-ruins-of-chapel-1903.jpg,14,130,161
Naive_Art_Primitivism/marc-chagall_an-angel-painter-1928.jpg,12,136,155
Realism/ilya-repin_head-of-hunchback-1881.jpg,8,135,161
Post_Impressionism/pyotr-konchalovsky_reclining-model-1923.jpg,18,137,160
Impressionism/eugene-boudin_dutch-windmills-1884.jpg,6,133,152
Realism/ilya-repin_in-repins-studio-drawing-evening-1882.jpg,8,137,161
Post_Impressionism/vincent-van-gogh_couple-walking-between-rows-of-trees-1890(1).jpg,22,137,160
Realism/vincent-van-gogh_seated-man-with-a-beard-1886-1.jpg,22,137,161
Realism/ilya-repin_portrait-of-folk-story-teller-v-p-schegolenkov-1879.jpg,8,135,161
Realism/ilya-repin_betrayal-in-the-garden-of-gethsemane-1888.jpg,8,137,161
Naive_Art_Primitivism/marc-chagall_bella-and-ida-by-the-window-1916.jpg,12,131,155
Realism/vincent-van-gogh_portrait-possibly-of-willemien-van-gogh-1881.jpg,22,135,161
Post_Impressionism/vincent-van-gogh_evening-the-end-of-the-day-after-millet-1889(1).jpg,22,131,160
Impressionism/camille-pissarro_sunset-at-eragny-1890.jpg,2,133,152
Realism/vincent-van-gogh_soup-distribution-in-a-public-soup-kitchen-1883.jpg,22,131,161
Romanticism/ivan-aivazovsky_brig-mercury-attacked-by-two-turkish-ships-1892.jpg,9,139,163
Impressionism/camille-pissarro_seated-and-kneeling-peasants-1893.jpg,2,131,152
Expressionism/marc-chagall_the-couple-a-holy-family-1909.jpg,12,131,149
Symbolism/nicholas-roerich_himalayas-30.jpg,14,133,164
Impressionism/edgar-degas_place-de-la-concorde-1875.jpg,5,135,152
Realism/vincent-van-gogh_pollard-willow-1881.jpg,22,133,161
Romanticism/gustave-dore_eliezer-and-rebekah.jpg,7,136,163
Romanticism/gustave-dore_sanuti-showing-maps-of-the-east-to-pope-john-xxii.jpg,7,132,163
Impressionism/camille-pissarro_a-street-in-l-hermitage-pontoise.jpg,2,133,152
Realism/john-singer-sargent_ruth-sears-bacon-1887.jpg,11,135,161
Symbolism/martiros-saryan_mountain-landscape-1926.jpg,13,133,164
Romanticism/gustave-dore_the-death-of-agag.jpg,7,136,163
Symbolism/nicholas-roerich_boundary-of-sword-study-1933.jpg,14,137,164
Realism/ilya-repin_head-of-a-man-1885.jpg,8,135,161
Realism/pyotr-konchalovsky_still-life-1947.jpg,18,138,161
Impressionism/pierre-auguste-renoir_seated-nude-with-a-bouquet-1915.jpg,17,134,152
Realism/vincent-van-gogh_peasant-burning-weeds-1883.jpg,22,131,161
Naive_Art_Primitivism/pablo-picasso_dutchwoman-beside-the-canal-1905.jpg,15,131,155
Baroque/rembrandt_the-holy-family-with-a-cat-1654.jpg,20,136,144
Impressionism/eugene-boudin_le-havre-sunset-at-low-tide-1884.jpg,6,133,152
Symbolism/nicholas-roerich_himalayan-landscape.jpg,14,133,164
Impressionism/claude-monet_vetheuil-seen-from-ile-saint-martin.jpg,4,133,152
Post_Impressionism/pyotr-konchalovsky_pasha-with-the-red-book-on-white-1909.jpg,18,135,160
Naive_Art_Primitivism/marc-chagall_three-angels-visit-abraham-genesis-xviii-1-8.jpg,12,136,155
Impressionism/claude-monet_the-seine-seen-from-the-heights-chantemesle.jpg,4,133,152
Impressionism/childe-hassam_in-the-park.jpg,3,133,152
Impressionism/camille-pissarro_the-garden-at-pontoise-1877.jpg,2,133,152
Realism/john-singer-sargent_frederick-sleigh-roberts-1st-earl-roberts-1906.jpg,11,135,161
Realism/boris-kustodiev_portrait-of-alexander-golovin-1907.jpg,1,137,161
Realism/salvador-dali_equestrian-fantasy-portrait-of-lady-dunn.jpg,21,135,161
Realism/nicholas-roerich_ukrainian-landscape.jpg,14,133,161
Realism/ilya-repin_sketch-for-the-painting-ceremonial-meeting-of-the-state-council-on-may-7-1901-1903-1.jpg,8,137,161
Realism/boris-kustodiev_finland-bouquet-1917.jpg,1,139,161
Symbolism/nicholas-roerich_twilight.jpg,14,133,164
Post_Impressionism/vincent-van-gogh_a-lane-near-arles-1888(1).jpg,22,133,160
Expressionism/pyotr-konchalovsky_portrait-of-pascar-1923.jpg,18,135,149
Impressionism/camille-pissarro_quai-malaquais-morning-1903.jpg,2,130,152
Impressionism/camille-pissarro_the-saint-sever-bridge-at-rouen-fog-1896.jpg,2,130,152
Art_Nouveau_Modern/nicholas-roerich_knight-1912.jpg,14,139,143
Realism/ivan-shishkin_meadow-with-pine-trees.jpg,10,133,161
Art_Nouveau_Modern/nicholas-roerich_the-fading-day-1902.jpg,14,133,143
Post_Impressionism/vincent-van-gogh_the-thresher-after-millet-1889.jpg,22,131,160
Post_Impressionism/vincent-van-gogh_newly-mowed-lawn-with-weeping-tree-1888.jpg,22,133,160
Symbolism/nicholas-roerich_tent-mountain-1933.jpg,14,133,164
Post_Impressionism/vincent-van-gogh_landscape-with-snow-1888.jpg,22,133,160
Art_Nouveau_Modern/boris-kustodiev_woman-from-tula-1926.jpg,1,139,143
Post_Impressionism/pyotr-konchalovsky_bridge-1920.jpg,18,133,160
Northern_Renaissance/albrecht-durer_the-citadel-of-arco-in-the-south-tyrol.jpg,25,130,157
Romanticism/gustave-dore_paolo-and-francesca.jpg,7,132,163
Cubism/marc-chagall_self-portrait-with-palette-1917.jpg,12,139,147
Impressionism/camille-pissarro_cowherd-in-a-field-at-eragny-1890.jpg,2,131,152
Symbolism/nicholas-roerich_himalayas-1936.jpg,14,133,164
Realism/salvador-dali_figure-from-the-back.jpg,21,131,161
Realism/ilya-repin_self-portrait-1920.jpg,8,139,161
Symbolism/nicholas-roerich_morning-rider-1918-1.jpg,14,139,164
Expressionism/marc-chagall_not_detected_202865.jpg,12,131,149
Art_Nouveau_Modern/nicholas-roerich_the-court-of-prince-vladimir-galitsky-study-of-scene-design-for-prince-igor-1914-3.jpg,14,139,143
Impressionism/edgar-degas_rose-caron.jpg,5,135,152
Realism/boris-kustodiev_fire-in-kistenevka-1919.jpg,1,132,161
Impressionism/pierre-auguste-renoir_roses-in-a-vase-1912.jpg,17,139,152
Baroque/rembrandt_beggar-woman-leaning-on-a-stick-1646.jpg,20,131,144
Impressionism/paul-cezanne_the-halle-aux-vins-seen-from-the-rue-de-jussieu-1872.jpg,16,130,152
Naive_Art_Primitivism/pablo-picasso_head-of-a-man.jpg,15,135,155
Pointillism/camille-pissarro_sunset-bazincourt-steeple-1.jpg,2,133,158
Art_Nouveau_Modern/boris-kustodiev_the-bolshevik-1920.jpg,1,139,143
Impressionism/eugene-boudin_deauville-docked-boats.jpg,6,139,152
Cubism/pablo-picasso_lovers-1919.jpg,15,131,147
Northern_Renaissance/albrecht-durer_draughtsman-drawing-a-recumbent-woman-1525.jpg,25,131,157
Realism/boris-kustodiev_shoemaker-1924.jpg,1,135,161
Post_Impressionism/vincent-van-gogh_sun-disk-above-a-path-between-shrubs-1890.jpg,22,137,160
Symbolism/nicholas-roerich_treasure-of-snows-kangchenjunga-1940.jpg,14,133,164
Romanticism/gustave-dore_evil-counsellors.jpg,7,132,163
Realism/pyotr-konchalovsky_noon-1933.jpg,18,133,161
Realism/vincent-van-gogh_vase-with-carnations-and-bottle-1886.jpg,22,138,161
Cubism/pyotr-konchalovsky_sketch-a-still-life-with-copper-jugs-1917.jpg,18,137,147
Post_Impressionism/paul-cezanne_road-trees-and-lake.jpg,16,133,160
Art_Nouveau_Modern/nicholas-roerich_ominous-1901.jpg,14,139,143
Post_Impressionism/vincent-van-gogh_banks-of-the-seine-in-the-spring-1887(1).jpg,22,133,160
Impressionism/claude-monet_charing-cross-bridge-study-1901.jpg,4,130,152
Symbolism/nicholas-roerich_enlightenment.jpg,14,133,164
Romanticism/gustave-dore_seeing-thetowers-the-king-s-son-asked-what-they-were.jpg,7,132,163
Expressionism/pablo-picasso_portrait-of-jaime-sabartes-the-bock-1901.jpg,15,135,149
Post_Impressionism/vincent-van-gogh_a-group-of-cottages-1890(1).jpg,22,133,160
Impressionism/pierre-auguste-renoir_landscape-at-grasse-1911.jpg,17,133,152
Realism/boris-kustodiev_portrait-of-p-l-barc-1909.jpg,1,135,161
Post_Impressionism/vincent-van-gogh_cottages-and-cypresses-reminiscence-of-the-north-1890(1).jpg,22,133,160
Realism/ilya-repin_reading-girl-1876.jpg,8,135,161
Impressionism/claude-monet_carrieres-saint-denis-1872.jpg,4,130,152
Symbolism/nicholas-roerich_sketch-of-lamp-and-tsar-cannon-for-rimsky-korsakovs-opera-1919.jpg,14,137,164
Impressionism/claude-monet_valley-of-the-creuse-sunset-2.jpg,4,133,152
Impressionism/childe-hassam_the-new-york-bouquet-west-forty-second-street.jpg,3,130,152
Impressionism/claude-monet_path-in-the-fog.jpg,4,133,152
Romanticism/gustave-dore_don-quixote-153.jpg,7,132,163
Romanticism/gustave-dore_don-quixote-94.jpg,7,132,163
Expressionism/salvador-dali_portrait-of-jaume-miravidles-as-a-footballer-1922.jpg,21,135,149
Northern_Renaissance/albrecht-durer_man-of-sorrow-1522.jpg,25,135,157
Romanticism/ivan-aivazovsky_the-roads-at-kronstadt-1840.jpg,9,139,163
Post_Impressionism/vincent-van-gogh_orchard-in-blossom-with-two-figures-spring-1888.jpg,22,137,160
Art_Nouveau_Modern/boris-kustodiev_merchant-s-wife-on-the-balcony-1920.jpg,1,131,143
Impressionism/pierre-auguste-renoir_madame-maurice-denis-nee-jeanne-boudot-1904.jpg,17,135,152
Realism/ilya-repin_portrait-of-ivan-ivanovich-shamshin-1902.jpg,8,135,161
Art_Nouveau_Modern/nicholas-roerich_tent-of-ivan-the-terrible-1909-1.jpg,14,139,143
Impressionism/john-singer-sargent_reconnoitering.jpg,11,135,152
Cubism/pablo-picasso_child-with-flower-1945.jpg,15,135,147
Impressionism/pierre-auguste-renoir_banks-of-a-river-1896.jpg,17,133,152
Realism/nicholas-roerich_part-of-izvara-lake-1893.jpg,14,133,161
Impressionism/claude-monet_rouen-cathedral-the-portal-and-the-tour-d-albane-at-dawn.jpg,4,130,152
Art_Nouveau_Modern/raphael-kirchner_victory.jpg,19,139,143
Post_Impressionism/vincent-van-gogh_plaster-statuette-of-a-kneeling-man-1886.jpg,22,138,160
Post_Impressionism/pyotr-konchalovsky_design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913.jpg,18,139,160
Realism/john-singer-sargent_mrs-henry-marquand-1887.jpg,11,135,161
Impressionism/eugene-boudin_brussels-the-old-fish-market.jpg,6,131,152
Romanticism/gustave-dore_crusaders-surrounded-by-saladin-s-army-1877.jpg,7,132,163
Symbolism/nicholas-roerich_himalayas-2.jpg,14,133,164
Impressionism/pierre-auguste-renoir_jeanne-samary-1878.jpg,17,135,152
Impressionism/john-singer-sargent_simplon-pass-chalets-1911.jpg,11,133,152
Baroque/rembrandt_christ-crucified-between-the-two-thieves-an-oval-plate-1641.jpg,20,137,144
Art_Nouveau_Modern/raphael-kirchner_roma-2.jpg,19,139,143
Impressionism/eugene-boudin_the-lock-at-trouville-1894.jpg,6,139,152
Art_Nouveau_Modern/nicholas-roerich_smolensk-tower-1903.jpg,14,130,143
Art_Nouveau_Modern/nicholas-roerich_yaroslavna-s-lament-1914.jpg,14,139,143
Art_Nouveau_Modern/raphael-kirchner_little-coquette-1912.jpg,19,131,143
Realism/ilya-repin_at-dominic-s-1887.jpg,8,137,161
Pointillism/salvador-dali_bathers-of-llane.jpg,21,131,158
Impressionism/pierre-auguste-renoir_study-for-girls-playing-with-a-shuttlecock.jpg,17,137,152
Art_Nouveau_Modern/boris-kustodiev_frosty-morning-1913.jpg,1,131,143
Impressionism/edgar-degas_portrait-of-an-italian-1856.jpg,5,135,152
Post_Impressionism/vincent-van-gogh_the-garden-of-saint-paul-hospital-1889-2.jpg,22,130,160
Realism/salvador-dali_portrait-of-mrs-mary-sigall.jpg,21,135,161
Northern_Renaissance/albrecht-durer_portrait-of-a-goldsmith-from-mechelen.jpg,25,135,157
Expressionism/martiros-saryan_self-portrait-1909-2.jpg,13,139,149
Impressionism/pierre-auguste-renoir_cagnes-landscape-1.jpg,17,133,152
Post_Impressionism/salvador-dali_the-patio-of-port-lligat.jpg,21,133,160
Post_Impressionism/vincent-van-gogh_self-portrait-with-bandaged-ear-1889-1.jpg,22,139,160
Art_Nouveau_Modern/raphael-kirchner_portrait-of-girls-with-grey-border-1902-1.jpg,19,135,143
Impressionism/eugene-boudin_the-deauville-basin-1887.jpg,6,139,152
Post_Impressionism/pablo-picasso_olga-in-a-hat-with-feather-1920.jpg,15,135,160
Impressionism/pierre-auguste-renoir_clearing-1895.jpg,17,133,152
Impressionism/edgar-degas_degas-in-a-green-jacket-1856.jpg,5,139,152
Impressionism/pierre-auguste-renoir_head-of-a-young-woman-yellow-hat-1894.jpg,17,135,152
Northern_Renaissance/albrecht-durer_christ-washing-peter-s-feet-1511.jpg,25,136,157
Impressionism/claude-monet_at-cap-d-antibes.jpg,4,133,152
Realism/ivan-shishkin_evening-1871.jpg,10,133,161
Symbolism/nicholas-roerich_trans-himalayas-1928.jpg,14,133,164
Realism/ivan-shishkin_blagoveschensky-cathedral-and-province-gymnasia-on-blagoveschenskaya-square-in-nyzhny-novgorod-1870.jpg,10,130,161
Northern_Renaissance/albrecht-durer_a-sea-monster-bearing-away-a-princess-1528.jpg,0,139,157
Impressionism/pierre-auguste-renoir_standing-nude-1889.jpg,17,134,152
Realism/boris-kustodiev_officers-near-the-carriage-1905.jpg,1,139,161
Expressionism/pyotr-konchalovsky_landscape-1929.jpg,18,133,149
Impressionism/claude-monet_zaandam-1.jpg,4,130,152
Northern_Renaissance/albrecht-durer_man-of-sorrows-seated-1515.jpg,25,136,157
Impressionism/pierre-auguste-renoir_fish.jpg,17,138,152
Realism/john-singer-sargent_hugh-lane-1906.jpg,11,135,161
Romanticism/ivan-aivazovsky_sea-2.jpg,9,139,163
Romanticism/ivan-aivazovsky_capture-turkish-kocherma-1880.jpg,9,139,163
Post_Impressionism/pyotr-konchalovsky_outbuilding-in-the-garden-1918.jpg,18,133,160
Baroque/rembrandt_the-schoolmaster-1641.jpg,20,131,144
Impressionism/camille-pissarro_boulevard-montmartre-spring-rain.jpg,2,130,152
Northern_Renaissance/albrecht-durer_christ-before-herod-1509.jpg,25,136,157
Impressionism/camille-pissarro_sunset-rouen-1898.jpg,2,130,152
Northern_Renaissance/albrecht-durer_st-paul-1.jpg,25,136,157
Art_Nouveau_Modern/nicholas-roerich_oze-s-hut-1912.jpg,14,139,143
Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-5.jpg,19,131,143
Romanticism/gustave-dore_the-styx-philippo-argenti.jpg,7,132,163
Romanticism/ivan-aivazovsky_seascape-koktebel-1889.jpg,9,139,163
Symbolism/pablo-picasso_girl-on-the-ball-1905.jpg,15,131,164
Impressionism/claude-monet_bouquet-of-gadiolas-lilies-and-dasies.jpg,4,139,152
Post_Impressionism/pyotr-konchalovsky_portrait-of-n-s-mikhalkov-in-the-chair-1954.jpg,18,135,160
Impressionism/pierre-auguste-renoir_the-garden.jpg,17,133,152
Impressionism/camille-pissarro_village-street-auvers-sur-oise-1873.jpg,2,133,152
Post_Impressionism/vincent-van-gogh_trunk-of-an-old-yew-tree-1888.jpg,22,133,160
Northern_Renaissance/albrecht-durer_death-of-the-virgin.jpg,25,136,157
Baroque/rembrandt_adoration-of-the-shepherds-1646.jpg,20,136,144
Post_Impressionism/pyotr-konchalovsky_kazbek-early-morning-5-00-am-1927.jpg,18,133,160
Realism/ilya-repin_raising-of-jairus-daughter-1870.jpg,8,136,161
Post_Impressionism/vincent-van-gogh_snowy-landscape-with-arles-in-the-background-1888-1.jpg,22,133,160
